"Origin_airport","Destination_airport","Origin_city","Destination_city","Passengers","Seats","Flights","Distance","Fly_date","Origin_population","Destination_population","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long"
"BMI","EKO","Bloomington, IL","Elko, NV",74,124,1,1406,1996-12-01,140183,45034,40.47710037,-88.91590118,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",85,124,1,1119,1996-10-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",54,124,1,1119,1996-07-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"LIT","EKO","Little Rock, AR","Elko, NV",118,124,1,1352,1996-05-01,570858,45034,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",119,124,1,1119,1996-11-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",119,124,1,1119,1996-01-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"ABQ","EKO","Albuquerque, NM","Elko, NV",426,496,4,640,1996-02-01,680994,45034,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",121,124,1,1119,1996-03-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",92,124,1,1119,1996-09-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"MCI","EKO","Kansas City, MO","Elko, NV",52,124,1,1119,1996-12-01,1753337,45034,39.2976,-94.713898,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",243,248,2,200,1996-04-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",96,124,1,404,1996-12-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",447,496,4,404,1996-02-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",543,620,5,200,1996-02-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",190,248,2,200,1996-10-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",104,124,1,404,1996-05-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",97,124,1,631,1996-05-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",111,124,1,631,1996-11-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",113,124,1,1057,1996-09-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",120,124,1,1375,1996-02-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",121,124,1,1057,1996-01-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",224,248,2,1057,1996-07-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",215,248,2,1057,1996-10-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",116,124,1,631,1996-03-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",62,124,1,631,1996-01-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",103,124,1,1057,1996-08-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",122,124,1,1057,1996-04-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",568,868,7,200,1996-12-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",81,124,1,631,1996-06-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",107,124,1,1375,1996-08-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",103,124,1,1059,1996-12-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",427,496,4,200,1996-09-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",457,496,4,200,1996-03-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",237,248,2,1059,1996-04-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",105,124,1,631,1996-10-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",118,124,1,1057,1996-02-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",120,124,1,1375,1996-09-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",122,124,1,1059,1996-07-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",113,124,1,1059,1996-09-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",123,124,1,1375,1996-06-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",124,124,1,1059,1996-02-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",122,124,1,631,1996-07-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",897,992,8,200,1996-05-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",223,248,2,200,1996-06-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",101,124,1,1059,1996-10-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",186,248,2,404,1996-10-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SBA","EKO","Santa Barbara, CA","Elko, NV",105,124,1,494,1996-04-01,382215,45034,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
"SBA","EKO","Santa Barbara, CA","Elko, NV",106,124,1,494,1996-03-01,382215,45034,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",418,496,4,200,1996-11-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",116,133,1,1059,1996-06-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",253,372,3,200,1996-01-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",113,124,1,1375,1996-04-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",90,124,1,1059,1996-08-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",114,124,1,1059,1996-11-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",122,124,1,1059,1996-03-01,147683,45034,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",322,372,3,1057,1996-11-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",88,124,1,789,1996-02-01,34986,45034,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",77,124,1,789,1996-01-01,34986,45034,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",115,124,1,789,1996-05-01,34986,45034,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",306,372,3,404,1996-01-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",240,248,2,200,1996-08-01,882467,45034,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",116,124,1,404,1996-09-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",224,248,2,1057,1996-05-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",446,496,4,404,1996-03-01,108238,45034,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",119,124,1,1057,1996-03-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SBA","EKO","Santa Barbara, CA","Elko, NV",78,124,1,494,1996-07-01,382215,45034,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",124,124,1,1057,1996-06-01,1034971,45034,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",103,124,1,631,1996-04-01,63114,45034,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",113,124,1,1375,1996-12-01,402469,45034,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",118,124,1,605,1996-03-01,491129,45034,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"CLL","EKO","College Station, TX","Elko, NV",113,124,1,1296,1996-07-01,161311,45034,30.58860016,-96.36380005,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",82,124,1,605,1996-01-01,491129,45034,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",166,248,2,605,1996-10-01,491129,45034,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"CLL","EKO","College Station, TX","Elko, NV",78,124,1,1296,1996-10-01,161311,45034,30.58860016,-96.36380005,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",63,124,1,605,1996-02-01,491129,45034,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",107,124,1,605,1997-06-01,499768,47413,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",85,124,1,605,1997-07-01,499768,47413,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",60,124,1,605,1997-09-01,499768,47413,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",108,124,1,605,1997-05-01,499768,47413,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",122,124,1,1375,1997-03-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",89,124,1,1059,1997-01-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",220,248,2,1057,1997-04-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",123,124,1,1375,1997-08-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",120,124,1,1375,1997-05-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",202,248,2,1375,1997-09-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",57,124,1,404,1997-11-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",239,248,2,200,1997-11-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SBA","EKO","Santa Barbara, CA","Elko, NV",73,124,1,494,1997-11-01,386789,47413,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",124,124,1,1057,1997-08-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",172,248,2,1375,1997-10-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",113,124,1,1059,1997-10-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",230,248,2,1059,1997-09-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",74,124,1,200,1997-04-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",202,248,2,631,1997-04-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",225,248,2,200,1997-12-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SBA","EKO","Santa Barbara, CA","Elko, NV",83,124,1,494,1997-02-01,386789,47413,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",112,124,1,631,1997-06-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",119,124,1,200,1997-06-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",109,248,2,631,1997-09-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",410,620,5,200,1997-03-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",188,248,2,404,1997-01-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",60,124,1,200,1997-10-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",193,248,2,631,1997-07-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",123,124,1,631,1997-02-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",82,124,1,631,1997-05-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",50,124,1,631,1997-11-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",121,124,1,1057,1997-09-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",781,868,7,200,1997-05-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",83,124,1,404,1997-03-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",242,248,2,404,1997-08-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",95,124,1,631,1997-08-01,63625,47413,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",112,124,1,1057,1997-03-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",62,124,1,404,1997-04-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",61,124,1,200,1997-02-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",92,124,1,1057,1997-11-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",113,124,1,1059,1997-12-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",122,124,1,789,1997-04-01,34951,47413,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",106,124,1,789,1997-11-01,34951,47413,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",338,372,3,789,1997-01-01,34951,47413,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"LBF","EKO","North Platte, NE","Elko, NV",110,124,1,789,1997-07-01,34951,47413,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",451,620,5,200,1997-01-01,898848,47413,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",124,124,1,1059,1997-02-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",78,124,1,1059,1997-04-01,147351,47413,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",86,124,1,1057,1997-01-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",251,372,3,404,1997-06-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",215,248,2,1375,1997-12-01,407144,47413,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",124,124,1,1057,1997-06-01,1045454,47413,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",225,248,2,404,1997-07-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",115,124,1,404,1997-05-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",232,248,2,404,1997-10-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",91,124,1,404,1997-09-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",225,248,2,404,1997-02-01,110723,47413,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
